# Oracle Linux 5

## Sustaining Support

Exadata release 20.1.16.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.16.0.0_x86_64_base	All packages released on the Exadata release 20.1.16.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	702
Exadata release 20.1.17.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.17.0.0_x86_64_base	All packages released on the Exadata release 20.1.17.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	703
Exadata release 20.1.18.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.18.0.0_x86_64_base	All packages released on the Exadata release 20.1.18.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	703
Exadata release 20.1.19.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.19.0.0_x86_64_base	All packages released on the Exadata release 20.1.19.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	703
Exadata release 20.1.2.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.2.0.0_x86_64_base	All packages released on the Exadata release 20.1.2.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 20.1.20.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.20.0.0_x86_64_base	All packages released on the Exadata release 20.1.20.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	703
Exadata release 20.1.21.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.21.0.0_x86_64_base	All packages released on the Exadata release 20.1.21.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	703
Exadata release 20.1.22.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.22.0.0_x86_64_base	All packages released on the Exadata release 20.1.22.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	703
Exadata release 20.1.3.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.3.0.0_x86_64_base	All packages released on the Exadata release 20.1.3.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 20.1.4.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.4.0.0_x86_64_base	All packages released on the Exadata release 20.1.4.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 20.1.5.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.5.0.0_x86_64_base	All packages released on the Exadata release 20.1.5.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 20.1.6.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.6.0.0_x86_64_base	All packages released on the Exadata release 20.1.6.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 20.1.7.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.7.0.0_x86_64_base	All packages released on the Exadata release 20.1.7.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 20.1.8.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.8.0.0_x86_64_base	All packages released on the Exadata release 20.1.8.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	702
Exadata release 20.1.9.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.9.0.0_x86_64_base	All packages released on the Exadata release 20.1.9.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	702
Exadata release 21.2.0.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.0.0.0_x86_64_base	All packages released on the Exadata release 21.2.0.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	721
Exadata release 21.2.1.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.1.0.0_x86_64_base	All packages released on the Exadata release 21.2.1.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.10.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.10.0.0_x86_64_base	All packages released on the Exadata release 21.2.10.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	723
Exadata release 21.2.11.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.11.0.0_x86_64_base	All packages released on the Exadata release 21.2.11.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	722
Exadata release 21.2.12.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.12.0.0_x86_64_base	All packages released on the Exadata release 21.2.12.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	723
Exadata release 21.2.13.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.13.0.0_x86_64_base	All packages released on the Exadata release 21.2.13.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	723
Exadata release 21.2.14.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.14.0.0_x86_64_base	All packages released on the Exadata release 21.2.14.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	723
Exadata release 21.2.15.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.15.0.0_x86_64_base	All packages released on the Exadata release 21.2.15.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.16.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.16.0.0_x86_64_base	All packages released on the Exadata release 21.2.16.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.17.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.17.0.0_x86_64_base	All packages released on the Exadata release 21.2.17.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.18.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.18.0.0_x86_64_base	All packages released on the Exadata release 21.2.18.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.19.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.19.0.0_x86_64_base	All packages released on the Exadata release 21.2.19.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.2.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.2.0.0_x86_64_base	All packages released on the Exadata release 21.2.2.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.20.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.20.0.0_x86_64_base	All packages released on the Exadata release 21.2.20.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.21.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.21.0.0_x86_64_base	All packages released on the Exadata release 21.2.21.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.22.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.22.0.0_x86_64_base	All packages released on the Exadata release 21.2.22.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.23.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.23.0.0_x86_64_base	All packages released on the Exadata release 21.2.23.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.24.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.24.0.0_x86_64_base	All packages released on the Exadata release 21.2.24.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.3.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.3.0.0_x86_64_base	All packages released on the Exadata release 21.2.3.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.4.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.4.0.0_x86_64_base	All packages released on the Exadata release 21.2.4.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.5.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.5.0.0_x86_64_base	All packages released on the Exadata release 21.2.5.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.6.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.6.0.0_x86_64_base	All packages released on the Exadata release 21.2.6.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	723
Exadata release 21.2.7.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.7.0.0_x86_64_base	All packages released on the Exadata release 21.2.7.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.8.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.8.0.0_x86_64_base	All packages released on the Exadata release 21.2.8.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 21.2.9.0.0 db server installation packages (x86_64)	exadata_dbserver_21.2.9.0.0_x86_64_base	All packages released on the Exadata release 21.2.9.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 22.1.0.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.0.0.0_x86_64_base	All packages released on the Exadata release 22.1.0.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 22.1.1.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.1.0.0_x86_64_base	All packages released on the Exadata release 22.1.1.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	724
Exadata release 22.1.10.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.10.0.0_x86_64_base	All packages released on the Exadata release 22.1.10.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.11.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.11.0.0_x86_64_base	All packages released on the Exadata release 22.1.11.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.12.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.12.0.0_x86_64_base	All packages released on the Exadata release 22.1.12.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.13.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.13.0.0_x86_64_base	All packages released on the Exadata release 22.1.13.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.14.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.14.0.0_x86_64_base	All packages released on the Exadata release 22.1.14.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.15.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.15.0.0_x86_64_base	All packages released on the Exadata release 22.1.15.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.16.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.16.0.0_x86_64_base	All packages released on the Exadata release 22.1.16.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.17.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.17.0.0_x86_64_base	All packages released on the Exadata release 22.1.17.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.18.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.18.0.0_x86_64_base	All packages released on the Exadata release 22.1.18.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.19.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.19.0.0_x86_64_base	All packages released on the Exadata release 22.1.19.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.2.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.2.0.0_x86_64_base	All packages released on the Exadata release 22.1.2.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	725
Exadata release 22.1.20.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.20.0.0_x86_64_base	All packages released on the Exadata release 22.1.20.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.21.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.21.0.0_x86_64_base	All packages released on the Exadata release 22.1.21.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.22.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.22.0.0_x86_64_base	All packages released on the Exadata release 22.1.22.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.23.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.23.0.0_x86_64_base	All packages released on the Exadata release 22.1.23.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.24.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.24.0.0_x86_64_base	All packages released on the Exadata release 22.1.24.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.25.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.25.0.0_x86_64_base	All packages released on the Exadata release 22.1.25.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.26.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.26.0.0_x86_64_base	All packages released on the Exadata release 22.1.26.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.27.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.27.0.0_x86_64_base	All packages released on the Exadata release 22.1.27.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.28.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.28.0.0_x86_64_base	All packages released on the Exadata release 22.1.28.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.29.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.29.0.0_x86_64_base	All packages released on the Exadata release 22.1.29.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728
Exadata release 22.1.3.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.3.0.0_x86_64_base	All packages released on the Exadata release 22.1.3.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	725
Exadata release 22.1.4.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.4.0.0_x86_64_base	All packages released on the Exadata release 22.1.4.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	725
Exadata release 22.1.5.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.5.0.0_x86_64_base	All packages released on the Exadata release 22.1.5.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	725
Exadata release 22.1.6.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.6.0.0_x86_64_base	All packages released on the Exadata release 22.1.6.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	725
Exadata release 22.1.7.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.7.0.0_x86_64_base	All packages released on the Exadata release 22.1.7.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	725
Exadata release 22.1.8.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.8.0.0_x86_64_base	All packages released on the Exadata release 22.1.8.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	725
Exadata release 22.1.9.0.0 db server installation packages (x86_64)	exadata_dbserver_22.1.9.0.0_x86_64_base	All packages released on the Exadata release 22.1.9.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	728

## PCA

PCA 2.4.4.2 CN	pca2442_x86_64_cn	All Oracle Linux 7 based OVM server packages released for PCA 2.4.4.2 Compute Nodes.	74
PCA 2.4.4.2 MN	pca2442_x86_64_mn	All Oracle Linux 7 based packages released for PCA 2.4.4.2 Management Nodes.	103
PCA 2.4.4.3 CN	pca2443_x86_64_cn	All Oracle Linux 7 based OVM server packages released for PCA 2.4.4.3 Compute Nodes.	40
PCA 2.4.4.3 MN	pca2443_x86_64_mn	All Oracle Linux 7 based packages released for PCA 2.4.4.3 Management Nodes.	45
PCA 3.0.1 Container Image src	pca301_x86_64_containers_src	Container images 3rd_party sources.	0
PCA 3.0.1 Container Images	pca301_x86_64_containers	Container images for services running on PCA 3.0.1 Management Nodes.	89
PCA 3.0.1 Firmware	pca301_x86_64_fw	Firmware packages for PCA 3.0.1 infrastructure.	1
PCA 3.0.1 Hypervisor	pca301_x86_64_hypervisor	All hypervisor and OS packages for PCA 3.0.1 Compute Nodes.	37
PCA 3.0.1 Hypervisor src	pca301_x86_64_hypervisor_src	Source rpms for hypervisor and OS packages for PCA 3.0.1 Compute Nodes.	0
PCA 3.0.1 MN	pca301_x86_64_mn	All Oracle Linux based packages released for PCA 3.0.1 Management Nodes. UEKR6, ol7_olcne, pca, pca3_dependencies (3rd party).	8
PCA 3.0.1 MN src	pca301_x86_64_mn_src	Source rpms for Oracle Linux based packages released for PCA 3.0.1 Management Nodes. UEKR6, ol7_olcne, pca, pca3_dependencies (3rd party).	0
PCA 3.0.1 OCI Compute Images	pca301_x86_64_oci	Compute images for OCI services running on PCA 3.0 Management Nodes.	2
PCA 3.0.2 Container Images	pca302_x86_64_containers	Container images for services running on PCA 3.0.2 Management Nodes.	170
PCA 3.0.2 Firmware	pca302_x86_64_fw	Firmware packages for PCA 3.0.2 infrastructure.	4
PCA 3.0.2 Hypervisor	pca302_x86_64_hypervisor	All hypervisor and OS packages for PCA 3.0.2 Compute Nodes.	95
PCA 3.0.2 Hypervisor src	pca302_x86_64_hypervisor_src	Source rpms for hypervisor and OS packages for PCA 3.0.2 Compute Nodes.	0
PCA 3.0.2 MN	pca302_x86_64_mn	All Oracle Linux based packages released for PCA 3.0.2 Management Nodes. UEKR6, ol7_olcne, pca, pca3_dependencies (3rd party).	371
PCA 3.0.2 MN src	pca302_x86_64_mn_src	Source rpms for Oracle Linux based packages released for PCA 3.0.2 Management Nodes. UEKR6, ol7_olcne, pca, pca3_dependencies (3rd party).	0
PCA 3.0.2 OCI Compute Images	pca302_x86_64_oci	Compute images for OCI services running on PCA 3.0 Management Nodes.	7
PCA 3.0.2 Region Registry	pca302_x86_64_regionregistry	Oracle Linux based packages released for PCA 3.0.2 for the region registry	16

# Oracle Linux 8 x86_64

Name	Label	Description	Packages

## Latest Packages

Oracle Linux 8 BaseOS Latest (aarch64)	ol8_aarch64_baseos_latest	Base operating system packages released for Oracle Linux 8 (aarch64) including the latest errata packages. (aarch64).	1318
Oracle Linux 8 BaseOS Latest (x86_64)	ol8_x86_64_baseos_latest	Base operating system packages released for Oracle Linux 8 (x86_64) including the latest errata packages. (x86_64).	1796
Oracle Linux 8 Application Stream Packages (aarch64)	ol8_aarch64_appstream	Application packages released for Oracle Linux 8 (aarch64) including the latest errata packages. (aarch64)	4697
Oracle Linux 8 Application Stream Packages (x86_64)	ol8_x86_64_appstream	Application packages released for Oracle Linux 8 (x86_64) including the latest errata packages. (x86_64)	6052

Oracle Linux 8 Addons (aarch64)	ol8_aarch64_addons	Oracle Linux 8 Addons (aarch64).	72
Oracle Linux 8 Addons (x86_64)	ol8_x86_64_addons	Oracle Linux 8 Addons (x86_64).	100

Packages for creating test and development environments for Oracle Linux 8 (aarch64)	ol8_aarch64_developer	Latest packages for creating test and development environments - Oracle Linux 8 (aarch64)	165
Packages for creating test and development environments for Oracle Linux 8 (x86_64)	ol8_x86_64_developer	Latest packages for creating test and development environments - Oracle Linux 8 (x86_64)	179

EPEL Packages for creating test and development environments for Oracle Linux 8 (aarch64)	ol8_aarch64_developer_EPEL	Latest EPEL packages for creating test and development environments - Oracle Linux 8 (aarch64)	10617
EPEL Packages for creating test and development environments for Oracle Linux 8 (x86_64)	ol8_x86_64_developer_EPEL	Latest EPEL packages for creating test and development environments - Oracle Linux 8 (x86_64)	11034
EPEL Modular Packages for Oracle Linux 8 (aarch64)	ol8_aarch64_developer_EPEL_modular	Latest EPEL Modular packages for creating test and development environments - Oracle Linux 8 (aarch64)	130
EPEL Modular Packages for Oracle Linux 8 (x86_64)	ol8_x86_64_developer_EPEL_modular	Latest EPEL Modular packages for creating test and development environments - Oracle Linux 8 (x86_64)	130

CodeReady Linux Builder for Oracle Linux 8 (aarch64)	ol8_aarch64_codeready_builder	Repository of additional development and build tools for Oracle Linux 8 (aarch64) - (unsupported)	1690
CodeReady Linux Builder for Oracle Linux 8 (x86_64)	ol8_x86_64_codeready_builder	Repository of additional development and build tools for Oracle Linux 8 (x86_64) - (unsupported).	2473

Oracle Linux 8 Distro Builder (aarch64) - Unsupported	ol8_aarch64_distro_builder	Latest packages for Oracle Linux 8 Distro Builder (aarch64) - Unsupported.	910
Oracle Linux 8 Distro Builder (x86_64) - Unsupported	ol8_x86_64_distro_builder	Latest packages for Oracle Linux 8 Distro Builder (x86_64) - Unsupported.	938

Oracle Linux 8 software for SAP	ol8_x86_64_SAP_addons	Packages required for SAP software to run on Oracle Linux 8	1

Oracle Linux 8 BaseOSDeveloper Preview (aarch64)	ol8_aarch64_baseos_developer	Developer preview of Oracle Linux 8 BaseOS Packages (aarch64) - (Unsupported)	1263
Oracle Linux 8 BaseOS Developer Preview (x86_64)	ol8_x86_64_baseos_developer	Developer preview of Oracle Linux 8 BaseOS Packages (x86_64) - (Unsupported)	1726
Oracle Linux 8 Appstream Developer Preview (aarch64)	ol8_aarch64_appstream_developer	Developer preview of Oracle Linux 8 Application Stream Packages (aarch64) - (Unsupported)	4461
Oracle Linux 8 Appstream Developer Preview (x86_64)	ol8_x86_64_appstream_developer	Developer preview of Oracle Linux 8 Application Stream Packages (x86_64) - (Unsupported)	5792
Oracle Linux 8 Developer Packages Archive (aarch64)	ol8_aarch64_developer_archive	Archived developer packages for Oracle Linux 8 (aarch64)	3
Oracle Linux 8 Developer Packages Archive (x86_64)	ol8_x86_64_developer_archive	Archived developer packages for Oracle Linux 8 (x86_64)	3
Oracle Linux 8 CodeReady Builder Developer Preview (aarch64)	ol8_aarch64_codeready_builder_developer	Developer preview of Oracle Linux 8 CodeReady Builder Packages (aarch64) - (Unsupported)	1548
Oracle Linux 8 CodeReady Builder Developer Preview (x86_64)	ol8_x86_64_codeready_builder_developer	Developer preview of Oracle Linux 8 CodeReady Builder Packages (x86_64) - (Unsupported)	2330

## Installation Media Packages

Oracle Linux 8 BaseOS GA (x86_64)	ol8_x86_64_u0_baseos_base	Base operating system packages released for Oracle Linux 8 GA (x86_64). No errata included	1653
Oracle Linux 8.1 BaseOS (x86_64)	ol8_x86_64_u1_baseos_base	Base operating system packages released for Oracle Linux 8 (x86_64). No errata included	1642
Oracle Linux 8.2 BaseOS (aarch64)	ol8_aarch64_u2_baseos_base	Base operating system packages released for Oracle Linux 8.2 (aarch64). No errata included	1247
Oracle Linux 8.2 BaseOS (x86_64)	ol8_x86_64_u2_baseos_base	Base operating system packages released for Oracle Linux 8.2 (x86_64). No errata included	1677
Oracle Linux 8.3 BaseOS (aarch64)	ol8_aarch64_u3_baseos_base	Base operating system packages released for Oracle Linux 8.3 (aarch64). No errata included	1252
Oracle Linux 8.3 BaseOS (x86_64)	ol8_x86_64_u3_baseos_base	Base operating system packages released for Oracle Linux 8.3 (x86_64). No errata included	1691
Oracle Linux 8.4 BaseOS (aarch64)	ol8_aarch64_u4_baseos_base	Base operating system packages released for Oracle Linux 8.4 (aarch64). No errata included	1256
Oracle Linux 8.4 BaseOS (x86_64)	ol8_x86_64_u4_baseos_base	Base operating system packages released for Oracle Linux 8.4 (x86_64). No errata included	1704
Oracle Linux 8.5 BaseOS (aarch64)	ol8_aarch64_u5_baseos_base	Base operating system packages released for Oracle Linux 8.5 (aarch64). No errata included	1253
Oracle Linux 8.5 BaseOS (x86_64)	ol8_x86_64_u5_baseos_base	Base operating system packages released for Oracle Linux 8.5 (x86_64). No errata included	1702
Oracle Linux 8.6 BaseOS (aarch64)	ol8_aarch64_u6_baseos_base	Base operating system packages released for Oracle Linux 8.6 (aarch64). No errata included	1259
Oracle Linux 8.6 BaseOS (x86_64)	ol8_x86_64_u6_baseos_base	Base operating system packages released for Oracle Linux 8.6 (x86_64). No errata included	1710
Oracle Linux 8.7 BaseOS (aarch64)	ol8_aarch64_u7_baseos_base	Base operating system packages released for Oracle Linux 8.7 (aarch64). No errata included	1257
Oracle Linux 8.7 BaseOS (x86_64)	ol8_x86_64_u7_baseos_base	Base operating system packages released for Oracle Linux 8.7 (x86_64). No errata included	1716
Oracle Linux 8.8 BaseOS (aarch64)	ol8_aarch64_u8_baseos_base	Base operating system packages released for Oracle Linux 8.8 (aarch64). No errata included	1266
Oracle Linux 8.8 BaseOS (x86_64)	ol8_x86_64_u8_baseos_base	Base operating system packages released for Oracle Linux 8.8 (x86_64). No errata included	1729
Oracle Linux 8.9 BaseOS (aarch64)	ol8_aarch64_u9_baseos_base	Base operating system packages released for Oracle Linux 8.9 (aarch64). No errata included	1275
Oracle Linux 8.9 BaseOS (x86_64)	ol8_x86_64_u9_baseos_base	Base operating system packages released for Oracle Linux 8.9 (x86_64). No errata included	1738
Oracle Linux 8.10 BaseOS (aarch64)	ol8_aarch64_u10_baseos_base	Base operating system packages released for Oracle Linux 8.10 (aarch64)	1276
Oracle Linux 8.10 BaseOS (x86_64)	ol8_x86_64_u10_baseos_base	Base operating system packages released for Oracle Linux 8.10 (x86_64)	1739

Oracle Linux 8 BaseOS GA Patch (x86_64)	ol8_x86_64_u0_baseos_patch	Updated packages published after release of Oracle Linux 8 BaseOS GA (x86_64)	393
Oracle Linux 8.1 BaseOS Patch (x86_64)	ol8_x86_64_u1_baseos_patch	Updated packages published after release of Oracle Linux 8.1 BaseOS (x86_64)	491
Oracle Linux 8.2 BaseOS Patch (aarch64)	ol8_aarch64_u2_baseos_patch	Updated packages published after release of Oracle Linux 8.2 BaseOS (aarch64)	179
Oracle Linux 8.2 BaseOS Patch (x86_64)	ol8_x86_64_u2_baseos_patch	Updated packages published after release of Oracle Linux 8.2 BaseOS (x86_64)	219
Oracle Linux 8.3 BaseOS Patch (aarch64)	ol8_aarch64_u3_baseos_patch	Updated packages published after release of Oracle Linux 8.3 BaseOS (aarch64)	427
Oracle Linux 8.3 BaseOS Patch (x86_64)	ol8_x86_64_u3_baseos_patch	Updated packages published after release of Oracle Linux 8.3 BaseOS (x86_64)	507
Oracle Linux 8.4 BaseOS Patch (aarch64)	ol8_aarch64_u4_baseos_patch	Updated packages published after release of Oracle Linux 8.4 BaseOS (aarch64)	283
Oracle Linux 8.4 BaseOS Patch (x86_64)	ol8_x86_64_u4_baseos_patch	Updated packages published after release of Oracle Linux 8.4 BaseOS (x86_64)	357
Oracle Linux 8.5 BaseOS Patch (aarch64)	ol8_aarch64_u5_baseos_patch	Updated packages published after release of Oracle Linux 8.5 BaseOS (aarch64)	466
Oracle Linux 8.5 BaseOS Patch (x86_64)	ol8_x86_64_u5_baseos_patch	Updated packages published after release of Oracle Linux 8.5 BaseOS (x86_64)	565
Oracle Linux 8.6 BaseOS Patch (aarch64)	ol8_aarch64_u6_baseos_patch	Updated packages published after release of Oracle Linux 8.6 BaseOS (aarch64)	478
Oracle Linux 8.6 BaseOS Patch (x86_64)	ol8_x86_64_u6_baseos_patch	Updated packages published after release of Oracle Linux 8.6 BaseOS (x86_64)	574
Oracle Linux 8.7 BaseOS Patch (aarch64)	ol8_aarch64_u7_baseos_patch	Updated packages published after release of Oracle Linux 8.7 BaseOS (aarch64)	266
Oracle Linux 8.7 BaseOS Patch (x86_64)	ol8_x86_64_u7_baseos_patch	Updated packages published after release of Oracle Linux 8.7 BaseOS (x86_64)	366
Oracle Linux 8.8 BaseOS Patch (aarch64)	ol8_aarch64_u8_baseos_patch	Updated packages published after release of Oracle Linux 8.8 BaseOS (aarch64)	466
Oracle Linux 8.8 BaseOS Patch (x86_64)	ol8_x86_64_u8_baseos_patch	Updated packages published after release of Oracle Linux 8.8 BaseOS (x86_64)	571
Oracle Linux 8.9 BaseOS Patch (aarch64)	ol8_aarch64_u9_baseos_patch	Updated packages published after release of Oracle Linux 8.9 BaseOS (aarch64)	477
Oracle Linux 8.9 BaseOS Patch (x86_64)	ol8_x86_64_u9_baseos_patch	Updated packages published after release of Oracle Linux 8.9 BaseOS (x86_64)	579
Oracle Linux 8.10 BaseOS Patch (aarch64)	ol8_aarch64_u10_baseos_patch	Updated packages published after release of Oracle Linux 8.10 BaseOS (aarch64)	489
Oracle Linux 8.10 BaseOS Patch (x86_64)	ol8_x86_64_u10_baseos_patch	Updated packages published after release of Oracle Linux 8.10 BaseOS (x86_64)	600

## UEK

Unbreakable Enterprise Kernel Release 6 for Oracle Linux 8 (x86_64)	ol8_x86_64_UEKR6	Latest Unbreakable Enterprise Kernel Release 6 packages for Oracle Linux 8 (x86_64)	111
